1756404180000, 210.70040768
1756404240000, 210.67122975
1756404300000, 210.57069130
1756404360000, 210.52997995
1756404420000, 210.42447462
1756404480000, 210.05584761
1756404540000, 210.05111480
1756404600000, 210.04779801
1756404660000, 210.03366923
1756404720000, 210.01180577
1756404780000, 210.00663039
1756404840000, 210.00221439
1756404900000, 209.99737730
1756404960000, 209.99524201
1756405020000, 209.98857434
1756405080000, 209.96189506
1756405140000, 209.95525751
1756405200000, 209.94641559
1756405260000, 209.95577310
1756405320000, 209.99827465
1756405380000, 210.14944563
1756405440000, 210.17942553
1756405500000, 210.20756529
1756405560000, 210.32738595
1756405620000, 210.50494551
1756405680000, 210.61333502
1756405740000, 210.77428674
1756405800000, 210.86379567
1756405860000, 210.92705164
1756405920000, 210.99034247
1756405980000, 211.09011957
1756406040000, 211.14676400
1756406100000, 211.17954730
1756406160000, 211.23486912
1756406220000, 211.27791688
1756406280000, 211.34207398
1756406340000, 211.38059333
1756406400000, 211.40414012
1756406460000, 211.50200268
1756406520000, 211.57686579
1756406580000, 211.66367128
1756406640000, 211.72306577
1756406700000, 211.75228750
1756406760000, 211.72281999
1756406820000, 211.68819124
1756406880000, 211.67183884
1756406940000, 211.67847119
1756407000000, 211.67782156
1756407060000, 211.70320909
1756407120000, 211.84250687
1756407180000, 211.91436818
1756407240000, 211.98655211
1756407300000, 211.99747918
1756407360000, 212.00646147
1756407420000, 211.99787100
1756407480000, 211.98320168
1756407540000, 211.95753989
1756407600000, 211.97795642
1756407660000, 212.04414562
1756407720000, 212.08795545
1756407780000, 212.12179211
1756407840000, 212.16424405
1756407900000, 212.19019524
1756407960000, 212.23250010
1756408020000, 212.21315993
1756408080000, 212.18144054
1756408140000, 212.20857353
1756408200000, 212.29438167
1756408260000, 212.35697812
1756408320000, 212.38510279
1756408380000, 212.39603862
1756408440000, 212.50576302
1756408500000, 212.54017255
1756408560000, 212.51775329
1756408620000, 212.44596144
1756408680000, 212.35871119
1756408740000, 212.26068577
1756408800000, 212.24770837
1756408860000, 212.23121485
1756408920000, 212.21450351
1756408980000, 212.20633476
1756409040000, 212.13550329
1756409100000, 211.73000436
1756409160000, 211.66594284
1756409220000, 211.64293068
1756409280000, 211.63588276
1756409340000, 211.62613242
1756409400000, 211.61944033
1756409460000, 211.61373127
1756409520000, 211.58074509
1756409580000, 211.57958937
1756409640000, 211.57760413
1756409700000, 211.56931240
1756409760000, 211.55311728
1756409820000, 211.55102336
1756409880000, 211.54651239
1756409940000, 211.54358631
1756410000000, 211.55935499
1756410060000, 211.52607282
1756410120000, 211.51345964
1756410180000, 211.45470857
1756410240000, 211.25344107
1756410300000, 211.17548840
1756410360000, 211.11795013
1756410420000, 211.08892055
1756410480000, 211.03046515
1756410540000, 210.98743078
1756410600000, 210.89102976
1756410660000, 210.71438830
1756410720000, 210.67443017
1756410780000, 210.64578259
1756410840000, 210.61851967
1756410900000, 210.60125141
1756410960000, 210.56131032
1756411020000, 210.51120751
1756411080000, 210.46894081
1756411140000, 210.44391956
1756411200000, 210.40127311
1756411260000, 210.35223145
1756411320000, 210.33239067
1756411380000, 210.37029957
1756411440000, 210.38543424
1756411500000, 210.40693370
1756411560000, 210.44773329
1756411620000, 210.46203958
1756411680000, 210.46442645
1756411740000, 210.46246539
1756411800000, 210.46071807
1756411860000, 210.45766004
1756411920000, 210.48382044
1756411980000, 210.53526770
1756412040000, 210.63150566
1756412100000, 210.82215317
1756412160000, 211.05703542
1756412220000, 211.16258779
1756412280000, 211.21255710
1756412340000, 211.28622011
1756412400000, 211.33581486
1756412460000, 211.48769609
1756412520000, 211.56340935
1756412580000, 211.62997293
1756412640000, 211.66682110
1756412700000, 211.72215666
1756412760000, 211.79069457
1756412820000, 212.03703440
1756412880000, 212.10319790
1756412940000, 212.13419298
1756413000000, 212.17148304
1756413060000, 212.28602605
1756413120000, 212.33492044
1756413180000, 212.33792306
1756413240000, 212.33731310
1756413300000, 212.33482008
1756413360000, 212.32632362
1756413420000, 212.32709532
1756413480000, 212.30913685
1756413540000, 212.30874710
1756413600000, 212.30546429
1756413660000, 212.29638343
1756413720000, 212.14081949
1756413780000, 212.12796020
1756413840000, 212.27550891
1756413900000, 212.43996914
1756413960000, 212.49779672
1756414020000, 212.52605295
1756414080000, 212.56654849
1756414140000, 212.60706495
1756414200000, 212.62788103
1756414260000, 212.66318532
1756414320000, 212.68127903
1756414380000, 212.77215752
1756414440000, 212.92476975
1756414500000, 212.94983307
1756414560000, 213.00761022
1756414620000, 213.02382389
1756414680000, 213.03397775
1756414740000, 213.11030974
1756414800000, 213.13866534
1756414860000, 213.14106868
1756414920000, 213.14513624
1756414980000, 213.16750975
1756415040000, 213.27475998
1756415100000, 213.32614234
1756415160000, 213.34502439
1756415220000, 213.36707184
1756415280000, 213.42706261
1756415340000, 213.43515674
1756415400000, 213.48861937
1756415460000, 213.56965113
1756415520000, 213.57860642
1756415580000, 213.58631679
1756415640000, 213.59637198
1756415700000, 213.59055584
1756415760000, 213.56686570
1756415820000, 213.57068177
1756415880000, 213.55900376
1756415940000, 213.45884291
1756416000000, 213.40000349
1756416060000, 213.37477403
