1756404180000, 112389.27632654
1756404240000, 112373.64249563
1756404300000, 112324.46052035
1756404360000, 112318.76113117
1756404420000, 112310.17724743
1756404480000, 112307.96554993
1756404540000, 112297.74135651
1756404600000, 112296.81357227
1756404660000, 112288.73148739
1756404720000, 112284.71853320
1756404780000, 112282.72216944
1756404840000, 112280.88929562
1756404900000, 112278.02264629
1756404960000, 112278.92495094
1756405020000, 112283.35563353
1756405080000, 112286.61510642
1756405140000, 112300.35514051
1756405200000, 112301.99541801
1756405260000, 112311.56060301
1756405320000, 112317.08980287
1756405380000, 112323.25711038
1756405440000, 112330.10663113
1756405500000, 112333.35606682
1756405560000, 112349.74187586
1756405620000, 112363.87791085
1756405680000, 112373.97353082
1756405740000, 112399.73783685
1756405800000, 112415.57446188
1756405860000, 112442.28407688
1756405920000, 112475.95172791
1756405980000, 112514.49715234
1756406040000, 112562.04358574
1756406100000, 112572.40650889
1756406160000, 112592.46492224
1756406220000, 112597.67736111
1756406280000, 112604.55887297
1756406340000, 112615.69008642
1756406400000, 112619.39294667
1756406460000, 112624.60902638
1756406520000, 112633.39608449
1756406580000, 112639.12218961
1756406640000, 112644.84687694
1756406700000, 112638.98635664
1756406760000, 112634.18453761
1756406820000, 112620.22534082
1756406880000, 112603.11327895
1756406940000, 112592.36696945
1756407000000, 112561.65505937
1756407060000, 112544.01101601
1756407120000, 112531.28020619
1756407180000, 112504.20325371
1756407240000, 112494.90735831
1756407300000, 112484.92605082
1756407360000, 112470.01665257
1756407420000, 112453.40248199
1756407480000, 112434.26346455
1756407540000, 112414.41328144
1756407600000, 112400.59257979
1756407660000, 112393.61015293
1756407720000, 112391.70774631
1756407780000, 112393.91164954
1756407840000, 112394.62794195
1756407900000, 112399.61258268
1756407960000, 112400.58977156
1756408020000, 112396.71145634
1756408080000, 112389.66319097
1756408140000, 112391.58049606
1756408200000, 112393.62029623
1756408260000, 112402.40404191
1756408320000, 112406.12424727
1756408380000, 112409.34409188
1756408440000, 112418.11786283
1756408500000, 112418.77466445
1756408560000, 112343.92264741
1756408620000, 112329.28852643
1756408680000, 112320.22522753
1756408740000, 112315.16335445
1756408800000, 112313.23607140
1756408860000, 112311.33012352
1756408920000, 112309.77178976
1756408980000, 112301.97300080
1756409040000, 112285.03669854
1756409100000, 112282.79807795
1756409160000, 112276.02273748
1756409220000, 112270.13633857
1756409280000, 112267.65986657
1756409340000, 112262.89491142
1756409400000, 112262.72510064
1756409460000, 112245.78157228
1756409520000, 112242.51520976
1756409580000, 112243.22010018
1756409640000, 112243.94657840
1756409700000, 112243.56632692
1756409760000, 112241.62542073
1756409820000, 112241.93947665
1756409880000, 112241.27440114
1756409940000, 112255.35726107
1756410000000, 112239.72962956
1756410060000, 112219.56137324
1756410120000, 112216.60568641
1756410180000, 112209.69708821
1756410240000, 112092.73132594
1756410300000, 112086.47315132
1756410360000, 112084.65559868
1756410420000, 112082.95945792
1756410480000, 112079.69933943
1756410540000, 112080.11674751
1756410600000, 112079.29648482
1756410660000, 112068.16846661
1756410720000, 112066.75811251
1756410780000, 112065.80033606
1756410840000, 112065.30344326
1756410900000, 112060.59468969
1756410960000, 112026.28209402
1756411020000, 112011.07693632
1756411080000, 112003.45363683
1756411140000, 111966.76195503
1756411200000, 111955.52138651
1756411260000, 111952.21048043
1756411320000, 111949.25510231
1756411380000, 111946.65733877
1756411440000, 111942.15837258
1756411500000, 111940.84775946
1756411560000, 111935.25191325
1756411620000, 111934.14488449
1756411680000, 111933.18719282
1756411740000, 111931.93958015
1756411800000, 111929.11637685
1756411860000, 111917.28868243
1756411920000, 111912.86016948
1756411980000, 111911.52201750
1756412040000, 111910.10897516
1756412100000, 111906.73182062
1756412160000, 111916.99686256
1756412220000, 111920.54050507
1756412280000, 111920.72585145
1756412340000, 111939.64516262
1756412400000, 111964.45729791
1756412460000, 111976.35705341
1756412520000, 111992.32987737
1756412580000, 112000.80943167
1756412640000, 112003.79430880
1756412700000, 112010.29854988
1756412760000, 112027.18571814
1756412820000, 112040.50306796
1756412880000, 112042.51549352
1756412940000, 112044.65750587
1756413000000, 112046.23125643
1756413060000, 112046.90502507
1756413120000, 112048.39314175
1756413180000, 112046.47939188
1756413240000, 112052.72020113
1756413300000, 112043.33914535
1756413360000, 112035.50151748
1756413420000, 112021.16898203
1756413480000, 112014.15956554
1756413540000, 112010.80305842
1756413600000, 112005.67771323
1756413660000, 111998.62902943
1756413720000, 111993.10870597
1756413780000, 111988.99288544
1756413840000, 111992.67884345
1756413900000, 111993.25931980
1756413960000, 111987.27756441
1756414020000, 111987.54644126
1756414080000, 111986.78822776
1756414140000, 111980.39528396
1756414200000, 111975.26037699
1756414260000, 111973.18959755
1756414320000, 111973.89368046
1756414380000, 111974.01695831
1756414440000, 111972.66313579
1756414500000, 111969.89655976
1756414560000, 111965.87745180
1756414620000, 111965.41537571
1756414680000, 111962.31261347
1756414740000, 111956.18045492
1756414800000, 111952.93026059
1756414860000, 111949.77273735
1756414920000, 111940.69350153
1756414980000, 111938.96537817
1756415040000, 111935.18768988
1756415100000, 111936.32922621
1756415160000, 111937.13961525
1756415220000, 111936.28390676
1756415280000, 111937.56516269
1756415340000, 111938.59467516
1756415400000, 111934.57343185
1756415460000, 111934.93549488
1756415520000, 111933.89347786
1756415580000, 111932.68060257
1756415640000, 111936.18838910
1756415700000, 111965.45512135
1756415760000, 111996.41011013
1756415820000, 112001.04793784
1756415880000, 112042.95220795
1756415940000, 112047.26064625
1756416000000, 112047.82471241
1756416060000, 112047.14653512
1756416120000, 112047.05702782
1756416180000, 112034.46963372
1756416240000, 112042.36237678
1756416300000, 112041.55822190
1756416360000, 112040.97158500
1756416420000, 112039.27453082
1756416480000, 112037.00923047
1756416540000, 112037.06793716
1756416600000, 112037.58887376
1756416660000, 112029.03441276
1756416720000, 112023.47559566
1756416780000, 111978.67661134
1756416840000, 111964.08591821
1756416900000, 111947.11947675
1756416960000, 111946.34448311
1756417020000, 111942.44726417
1756417080000, 111948.48100332
1756417140000, 111950.51729059
1756417200000, 111949.10429159
1756417260000, 111948.10092546
1756417320000, 111947.03321643
1756417380000, 111944.45471143
1756417440000, 111944.05680440
1756417500000, 111943.19854709
1756417560000, 111942.90024337
1756417620000, 111940.45185908
1756417680000, 111940.35757692
1756417740000, 111943.59023824
1756417800000, 111951.02541162
1756417860000, 111951.77101020
1756417920000, 111950.49910567
1756417980000, 111951.63854344
1756418040000, 111953.81152107
1756418100000, 111981.85914529
1756418160000, 111994.77767676
1756418220000, 111998.95567591
1756418280000, 112013.17608025
1756418340000, 112021.72770094
1756418400000, 112026.98387512
1756418460000, 112027.65877803
1756418520000, 112030.14135157
1756418580000, 112033.17747364
1756418640000, 112046.24757320
1756418700000, 112064.19052916
1756418760000, 112074.15891743
1756418820000, 112085.61992037
1756418880000, 112124.12645223
1756418940000, 112134.00031167
1756419000000, 112149.91004730
1756419060000, 112166.62599246
1756419120000, 112175.33124100
1756419180000, 112179.29452930
1756419240000, 112189.97009744
1756419300000, 112194.26593792
1756419360000, 112218.22862440
1756419420000, 112227.66506349
1756419480000, 112233.45374699
1756419540000, 112250.78978340
1756419600000, 112256.71425469
1756419660000, 112257.62092675
1756419720000, 112260.45316065
1756419780000, 112264.80256375
1756419840000, 112267.59867842
1756419900000, 112269.78833509
1756419960000, 112280.47799168
1756420020000, 112285.29475919
1756420080000, 112285.79638780
1756420140000, 112286.08429636
1756420200000, 112288.15412582
1756420260000, 112294.62276288
1756420320000, 112295.96304934
1756420380000, 112329.76216795
1756420440000, 112348.00121260
1756420500000, 112376.49629729
1756420560000, 112419.29890316
1756420620000, 112413.26989626
1756420680000, 112416.19865189
1756420740000, 112414.23263257
1756420800000, 112415.20871459
1756420860000, 112417.15810370
1756420920000, 112417.90980358
1756420980000, 112418.72680066
1756421040000, 112418.41688780
1756421100000, 112419.34740954
1756421160000, 112417.83642084
1756421220000, 112417.15384804
1756421280000, 112403.38910932
1756421340000, 112402.39222861
1756421400000, 112402.27934145
1756421460000, 112403.09664682
1756421520000, 112412.25246017
1756421580000, 112415.37190263
1756421640000, 112422.36537502
1756421700000, 112423.00859939
1756421760000, 112424.10664366
1756421820000, 112416.38800319
1756421880000, 112415.10737449
1756421940000, 112414.80739017
1756422000000, 112414.21874805
1756422060000, 112412.29871573
1756422120000, 112398.11983893
1756422180000, 112382.93822554
1756422240000, 112377.15792176
1756422300000, 112375.34589238
1756422360000, 112374.77878723
1756422420000, 112374.91409011
1756422480000, 112375.50752931
1756422540000, 112380.16289851
1756422600000, 112381.27516659
1756422660000, 112379.76769404
1756422720000, 112382.39688778
1756422780000, 112383.08312594
1756422840000, 112383.16279083
1756422900000, 112382.81241336
1756422960000, 112384.98149434
1756423020000, 112402.92020397
1756423080000, 112416.70193221
1756423140000, 112429.58595330
1756423200000, 112431.89805547
1756423260000, 112421.12149505
1756423320000, 112414.81602583
1756423380000, 112411.06189760
1756423440000, 112401.48845165
1756423500000, 112398.59110039
1756423560000, 112395.75210340
1756423620000, 112395.85444987
1756423680000, 112394.54762198
1756423740000, 112394.90414528
1756423800000, 112396.36078085
1756423860000, 112394.71774040
1756423920000, 112393.03293826
1756423980000, 112389.37400454
1756424040000, 112385.91438560
1756424100000, 112386.26931527
1756424160000, 112391.11776318
1756424220000, 112397.23188753
1756424280000, 112402.56761580
1756424340000, 112409.90936787
1756424400000, 112412.79599060
1756424460000, 112414.90264092
1756424520000, 112419.09430515
1756424580000, 112426.22183194
1756424640000, 112443.31296029
1756424700000, 112445.56215941
1756424760000, 112451.44384267
1756424820000, 112457.75231532
1756424880000, 112461.26288400
1756424940000, 112467.05787170
1756425000000, 112479.79645569
1756425060000, 112484.57470467
1756425120000, 112485.03092769
1756425180000, 112487.34841525
1756425240000, 112488.41563906
1756425300000, 112491.54118873
1756425360000, 112499.96100254
1756425420000, 112505.07564254
1756425480000, 112507.28739360
1756425540000, 112525.25495064
1756425600000, 112529.30783515
1756425660000, 112522.84518781
1756425720000, 112521.97551976
1756425780000, 112520.49676778
1756425840000, 112519.32632242
1756425900000, 112517.48097508
1756425960000, 112516.81675298
1756426020000, 112514.55935520
1756426080000, 112511.60710747
1756426140000, 112507.65938982
1756426200000, 112503.21810021
1756426260000, 112489.82925937
1756426320000, 112483.04991842
1756426380000, 112480.53543985
1756426440000, 112473.38875477
1756426500000, 112466.19995031
1756426560000, 112454.67129712
1756426620000, 112448.05157364
1756426680000, 112446.61637875
1756426740000, 112449.50998231
1756426800000, 112450.12417465
1756426860000, 112451.63830578
1756426920000, 112447.06957308
1756426980000, 112441.75595057
1756427040000, 112443.05405397
1756427100000, 112437.79741254
1756427160000, 112439.32788759
1756427220000, 112435.14560889
1756427280000, 112431.99763686
1756427340000, 112428.24096148
1756427400000, 112461.53215639
1756427460000, 112472.73933518
1756427520000, 112475.11545759
1756427580000, 112475.04341604
1756427640000, 112471.17291134
1756427700000, 112466.47564861
1756427760000, 112462.82770485
1756427820000, 112463.81697953
1756427880000, 112459.73166462
1756427940000, 112455.08278981
1756428000000, 112458.35673887
1756428060000, 112457.66107129
1756428120000, 112428.83908485
1756428180000, 112426.92977943
1756428240000, 112350.07607651
1756428300000, 112317.38332218
1756428360000, 112295.89641871
1756428420000, 112283.15905114
1756428480000, 112272.35867465
1756428540000, 112265.20519639
1756428600000, 112261.94276959
1756428660000, 112259.42528928
1756428720000, 112248.32062607
1756428780000, 112238.92181735
1756428840000, 112234.47465630
1756428900000, 112230.18472392
1756428960000, 112228.14747363
1756429020000, 112219.23414523
1756429080000, 112216.80550324
1756429140000, 112212.50511119
1756429200000, 112209.06400550
1756429260000, 112210.83402394
1756429320000, 112208.88236444
1756429380000, 112208.60378059
1756429440000, 112207.09681061
1756429500000, 112192.26258894
1756429560000, 112096.73294339
1756429620000, 112059.46938795
1756429680000, 112044.77765026
1756429740000, 112019.40995194
1756429800000, 112014.59389838
1756429860000, 112010.84410832
1756429920000, 111999.46716053
1756429980000, 111997.01907804
1756430040000, 111992.55664281
1756430100000, 111989.77482753
1756430160000, 111977.93039248
1756430220000, 111952.61615271
1756430280000, 111923.67846147
1756430340000, 111916.93662321
1756430400000, 111900.63669037
1756430460000, 111809.21925618
1756430520000, 111793.92123894
1756430580000, 111785.75948505
1756430640000, 111708.81852205
1756430700000, 111696.45454386
1756430760000, 111691.14459506
1756430820000, 111676.48824394
1756430880000, 111671.81378481
1756430940000, 111668.11984039
1756431000000, 111663.73960791
1756431060000, 111652.52094872
1756431120000, 111633.51075923
1756431180000, 111605.93674439
1756431240000, 111601.22370332
1756431300000, 111593.76109252
1756431360000, 111556.15594578
1756431420000, 111552.69368050
1756431480000, 111547.05413340
1756431540000, 111581.69453689
1756431600000, 111587.43221124
1756431660000, 111578.29171311
1756431720000, 111573.23728950
1756431780000, 111582.28747002
1756431840000, 111585.38752242
1756431900000, 111587.69853405
1756431960000, 111590.85057476
1756432020000, 111586.10494495
1756432080000, 111579.19879060
1756432140000, 111576.98830743
1756432200000, 111574.19122458
1756432260000, 111572.69858931
1756432320000, 111578.80158354
1756432380000, 111578.73750586
1756432440000, 111578.60536866
1756432500000, 111582.75716674
1756432560000, 111560.96263311
1756432620000, 111546.80320968
1756432680000, 111534.10622509
1756432740000, 111533.29407714
1756432800000, 111520.22362110
1756432860000, 111512.21233623
1756432920000, 111503.55824327
1756432980000, 111500.04730828
1756433040000, 111498.93286748
1756433100000, 111499.59169088
1756433160000, 111499.11355848
1756433220000, 111493.28869619
1756433280000, 111496.06885261
1756433340000, 111496.97890261
1756433400000, 111495.81134960
1756433460000, 111505.56002468
1756433520000, 111516.80949822
1756433580000, 111523.78512387
1756433640000, 111529.11837043
1756433700000, 111598.51236390
1756433760000, 111602.56790292
1756433820000, 111619.29225884
1756433880000, 111619.91571463
1756433940000, 111614.70160316
1756434000000, 111614.12668765
1756434060000, 111609.89646925
1756434120000, 111609.65998849
1756434180000, 111613.26013148
1756434240000, 111621.36431357
1756434300000, 111632.21053625
1756434360000, 111635.22688583
1756434420000, 111636.18652987
1756434480000, 111636.81067340
1756434540000, 111639.25704039
1756434600000, 111630.97662650
1756434660000, 111631.68325165
1756434720000, 111630.63615550
1756434780000, 111615.39780572
1756434840000, 111618.07084442
1756434900000, 111619.14909664
1756434960000, 111621.99227006
1756435020000, 111621.13859139
1756435080000, 111611.98530231
1756435140000, 111585.88238019
1756435200000, 111540.97273016
1756435260000, 111522.47783755
1756435320000, 111506.17858533
1756435380000, 111497.70179941
1756435440000, 111489.89915397
1756435500000, 111480.88104852
1756435560000, 111478.81360548
1756435620000, 111432.05501375
1756435680000, 111421.25909862
1756435740000, 111421.06482662
1756435800000, 111419.51228600
1756435860000, 111419.58312155
1756435920000, 111418.63251139
1756435980000, 111418.63157599
1756436040000, 111418.67846787
1756436100000, 111418.88417239
1756436160000, 111419.37353558
1756436220000, 111416.96478687
1756436280000, 111417.46618619
1756436340000, 111418.43669922
1756436400000, 111419.02305249
1756436460000, 111418.09448047
1756436520000, 111453.16033959
1756436580000, 111458.06242056
1756436640000, 111453.46419501
1756436700000, 111439.08580807
1756436760000, 111404.13876689
1756436820000, 111388.02711927
1756436880000, 111393.27615639
1756436940000, 111394.34511696
1756437000000, 111395.53539649
1756437060000, 111405.24837032
1756437120000, 111406.06305662
1756437180000, 111410.44672757
1756437240000, 111411.17513753
1756437300000, 111419.78616885
1756437360000, 111422.68350371
1756437420000, 111432.38488471
1756437480000, 111432.47259337
1756437540000, 111432.88820764
1756437600000, 111436.80759885
1756437660000, 111463.38754752
1756437720000, 111504.36710311
1756437780000, 111534.35312129
1756437840000, 111536.78503402
1756437900000, 111539.77665336
1756437960000, 111550.26248427
1756438020000, 111550.80482010
1756438080000, 111553.85931576
1756438140000, 111558.19064536
1756438200000, 111571.66737287
1756438260000, 111573.46583668
1756438320000, 111602.12961396
1756438380000, 111606.15273959
1756438440000, 111606.58470825
1756438500000, 111607.29844227
1756438560000, 111607.52074272
1756438620000, 111609.51646687
1756438680000, 111619.04997776
1756438740000, 111634.09226434
1756438800000, 111645.36170966
1756438860000, 111677.13534670
1756438920000, 111688.00443912
1756438980000, 111693.50268426
1756439040000, 111701.71128062
1756439100000, 111708.97094984
1756439160000, 111711.95828970
1756439220000, 111718.43570648
1756439280000, 111730.60583590
1756439340000, 111734.21734649
1756439400000, 111737.00884288
1756439460000, 111745.41875762
1756439520000, 111751.65621667
1756439580000, 111765.34507844
1756439640000, 111772.99346107
1756439700000, 111775.27978248
1756439760000, 111772.96998307
1756439820000, 111772.65755523
1756439880000, 111772.65289506
1756439940000, 111768.93250974
1756440000000, 111761.85505207
1756440060000, 111760.07496449
1756440120000, 111757.22984060
1756440180000, 111756.52937714
1756440240000, 111755.32934615
1756440300000, 111757.28179810
1756440360000, 111832.73874596
1756440420000, 111843.23787353
1756440480000, 111845.28302082
1756440540000, 111846.31528091
1756440600000, 111845.90791748
1756440660000, 111845.54309820
1756440720000, 111819.47668939
1756440780000, 111782.39220610
1756440840000, 111757.80128342
1756440900000, 111746.54982740
1756440960000, 111745.71647066
1756441020000, 111745.52966053
1756441080000, 111744.94159063
1756441140000, 111744.85077383
1756441200000, 111744.71684139
1756441260000, 111722.93305027
1756441320000, 111682.73948877
1756441380000, 111660.39330738
1756441440000, 111639.42700571
1756441500000, 111639.16683061
1756441560000, 111638.56784410
1756441620000, 111629.04934034
1756441680000, 111629.61712212
1756441740000, 111648.92539507
1756441800000, 111684.93612947
1756441860000, 111682.68407831
1756441920000, 111680.91829228
1756441980000, 111652.68645740
1756442040000, 111645.45034696
1756442100000, 111639.10404794
1756442160000, 111629.70029911
1756442220000, 111622.66960560
1756442280000, 111618.66403223
1756442340000, 111616.44453665
1756442400000, 111609.91417365
1756442460000, 111605.34535570
1756442520000, 111602.82746537
1756442580000, 111598.11662903
1756442640000, 111590.67857835
1756442700000, 111589.28597688
1756442760000, 111586.42817066
1756442820000, 111584.93299421
1756442880000, 111587.77627738
1756442940000, 111588.11462093
1756443000000, 111590.65427364
1756443060000, 111593.40974106
1756443120000, 111595.41027995
1756443180000, 111595.24513306
1756443240000, 111587.95435892
1756443300000, 111578.19605375
1756443360000, 111573.65478294
1756443420000, 111496.28630445
1756443480000, 111477.73848448
1756443540000, 111472.64854292
1756443600000, 111468.26499285
1756443660000, 111468.03929364
1756443720000, 111469.83062250
1756443780000, 111469.03152109
1756443840000, 111470.53486786
1756443900000, 111465.62341647
1756443960000, 111442.42315108
1756444020000, 111441.62250978
1756444080000, 111441.84277300
1756444140000, 111440.80600446
1756444200000, 111439.90246581
1756444260000, 111438.83976105
1756444320000, 111431.60276829
1756444380000, 111433.02877632
1756444440000, 111432.91332350
1756444500000, 111433.29482448
1756444560000, 111429.66264599
1756444620000, 111422.86480350
1756444680000, 111407.93277417
1756444740000, 111403.37725958
1756444800000, 111392.66756247
1756444860000, 111379.04638168
1756444920000, 111375.99923180
1756444980000, 111372.82534544
1756445040000, 111367.35994649
1756445100000, 111365.10686391
1756445160000, 111343.45390543
1756445220000, 111335.38755497
1756445280000, 111330.85921449
1756445340000, 111324.93737287
1756445400000, 111323.63271514
1756445460000, 111318.41252949
1756445520000, 111293.91638349
1756445580000, 111283.32336994
1756445640000, 111281.59591024
1756445700000, 111275.15629064
1756445760000, 111258.34002098
1756445820000, 111256.74618240
1756445880000, 111251.20978336
1756445940000, 111245.17698779
1756446000000, 111244.38446460
1756446060000, 111235.19124801
1756446120000, 111231.36562966
1756446180000, 111229.47154043
1756446240000, 111227.29140037
1756446300000, 111224.57838602
1756446360000, 111219.49204945
1756446420000, 111216.48953599
1756446480000, 111212.58299613
1756446540000, 111213.78864660
1756446600000, 111204.26521360
1756446660000, 111203.88585058
1756446720000, 111206.21422543
1756446780000, 111209.61373968
1756446840000, 111204.94659110
1756446900000, 111198.72512086
1756446960000, 111198.07535713
1756447020000, 111194.93695906
1756447080000, 111189.21663168
1756447140000, 111196.14019342
1756447200000, 111201.57646388
1756447260000, 111209.48439746
1756447320000, 111219.63699599
1756447380000, 111227.67998422
1756447440000, 111228.62593817
1756447500000, 111227.77982511
1756447560000, 111227.27190793
1756447620000, 111223.20035703
1756447680000, 111228.70856738
1756447740000, 111233.53222841
1756447800000, 111234.13964421
1756447860000, 111230.27982829
1756447920000, 111227.58221005
1756447980000, 111235.89792776
1756448040000, 111232.85581041
1756448100000, 111223.60375677
1756448160000, 111196.84605770
1756448220000, 111162.96507849
1756448280000, 111131.61169249
1756448340000, 111109.41757431
1756448400000, 111106.03170596
1756448460000, 111098.40637718
1756448520000, 111089.51679818
1756448580000, 111082.46999585
1756448640000, 111077.99802760
1756448700000, 111073.88725283
1756448760000, 111061.52022000
1756448820000, 111056.88762486
1756448880000, 111052.57877068
1756448940000, 111051.72196237
1756449000000, 111047.94241444
1756449060000, 111035.88047785
1756449120000, 111019.66347399
1756449180000, 111012.42826242
1756449240000, 111010.20944984
1756449300000, 111007.99871917
1756449360000, 111004.40987115
1756449420000, 111003.44503377
1756449480000, 110998.30348867
1756449540000, 111020.70368005
1756449600000, 111018.33282423
1756449660000, 111020.17396253
1756449720000, 111026.06925226
1756449780000, 111032.15006091
1756449840000, 111042.93862389
1756449900000, 111055.36019191
1756449960000, 111064.63473071
1756450020000, 111066.22181887
1756450080000, 111069.89515336
1756450140000, 111073.28444892
1756450200000, 111075.06240838
1756450260000, 111076.65975211
1756450320000, 111081.95223252
1756450380000, 111088.28093560
1756450440000, 111151.61326190
1756450500000, 111192.95373110
1756450560000, 111201.42715574
1756450620000, 111221.17899011
1756450680000, 111226.55785027
1756450740000, 111229.62405017
1756450800000, 111232.29333210
1756450860000, 111234.65013313
1756450920000, 111084.79865928
1756450980000, 111068.79730641
1756451040000, 111061.69015480
1756451100000, 111064.49681753
1756451160000, 111067.92459207
1756451220000, 111065.27507733
1756451280000, 111059.76463952
1756451340000, 111051.51535047
1756451400000, 111031.41153929
1756451460000, 111030.39547954
1756451520000, 111028.86837164
1756451580000, 111020.73425929
1756451640000, 110979.43435950
1756451700000, 110914.31873111
1756451760000, 110882.98629245
1756451820000, 110796.08307214
1756451880000, 110768.82934880
1756451940000, 110728.83728057
1756452000000, 110666.59139522
1756452060000, 110642.63152600
1756452120000, 110632.20298944
1756452180000, 110616.19760010
1756452240000, 110593.78756511
1756452300000, 110539.94190877
1756452360000, 110523.37594006
1756452420000, 110508.25821995
1756452480000, 110489.82976007
1756452540000, 110447.77368909
1756452600000, 110400.76979286
1756452660000, 110357.12274845
1756452720000, 110344.08395557
1756452780000, 110333.24822568
1756452840000, 110304.98049588
1756452900000, 110255.89476544
1756452960000, 110242.71949009
1756453020000, 110235.98424890
1756453080000, 110217.77639136
1756453140000, 110187.57958416
1756453200000, 110183.86727102
1756453260000, 110179.38632569
1756453320000, 110178.68839629
1756453380000, 110176.57134388
1756453440000, 110170.38386878
1756453500000, 110166.06300269
1756453560000, 110155.38094179
1756453620000, 110146.02354107
1756453680000, 110128.41375581
1756453740000, 110109.89102197
1756453800000, 110103.41308418
1756453860000, 110098.29777906
1756453920000, 110099.96454986
1756453980000, 110098.13697575
1756454040000, 110093.84759612
1756454100000, 110090.04102936
1756454160000, 110087.74599379
1756454220000, 110083.10410494
1756454280000, 110038.84666910
